2.497040283203125000e+03 -8.309022216796875000e+02 -3.271484375000000000e+00 -6.174926757812500000e+00
2.496717773437500000e+03 -8.314824829101562500e+02 -3.225097656250000000e+00 -5.802612304687500000e+00
2.496408935546875000e+03 -8.320377197265625000e+02 -3.088378906250000000e+00 -5.552368164062500000e+00
2.496127197265625000e+03 -8.325679931640625000e+02 -2.817382812500000000e+00 -5.302734375000000000e+00
2.495838378906250000e+03 -8.330882568359375000e+02 -2.888183593750000000e+00 -5.202636718750000000e+00
2.495557373046875000e+03 -8.335964965820312500e+02 -2.810058593750000000e+00 -5.082397460937500000e+00
2.495278808593750000e+03 -8.340855102539062500e+02 -2.785644531250000000e+00 -4.890136718750000000e+00
2.495012207031250000e+03 -8.345561523437500000e+02 -2.666015625000000000e+00 -4.706420898437500000e+00
2.494756103515625000e+03 -8.349962768554687500e+02 -2.561035156250000000e+00 -4.401245117187500000e+00
2.494521484375000000e+03 -8.354243774414062500e+02 -2.346191406250000000e+00 -4.281005859375000000e+00
2.494291015625000000e+03 -8.358439941406250000e+02 -2.304687500000000000e+00 -4.196166992187500000e+00
2.494063720703125000e+03 -8.362354736328125000e+02 -2.272949218750000000e+00 -3.914794921875000000e+00
2.493851562500000000e+03 -8.366171264648437500e+02 -2.121582031250000000e+00 -3.816528320312500000e+00
2.493649902343750000e+03 -8.369737548828125000e+02 -2.016601562500000000e+00 -3.566284179687500000e+00
2.493456787109375000e+03 -8.373098754882812500e+02 -1.931152343750000000e+00 -3.361206054687500000e+00
2.493268554687500000e+03 -8.376345825195312500e+02 -1.882324218750000000e+00 -3.247070312500000000e+00
2.493093750000000000e+03 -8.379407958984375000e+02 -1.748046875000000000e+00 -3.062133789062500000e+00
2.492931884765625000e+03 -8.382302856445312500e+02 -1.618652343750000000e+00 -2.894897460937500000e+00
2.492777832031250000e+03 -8.385045166015625000e+02 -1.540527343750000000e+00 -2.742309570312500000e+00
2.492639648437500000e+03 -8.387565917968750000e+02 -1.381835937500000000e+00 -2.520751953125000000e+00
2.492497558593750000e+03 -8.390037231445312500e+02 -1.420898437500000000e+00 -2.471313476562500000e+00
2.492364257812500000e+03 -8.392222290039062500e+02 -1.333007812500000000e+00 -2.185058593750000000e+00
2.492250732421875000e+03 -8.394233398437500000e+02 -1.135253906250000000e+00 -2.011108398437500000e+00
2.492152832031250000e+03 -8.395856323242187500e+02 -9.790039062500000000e-01 -1.622924804687500000e+00
2.492070800781250000e+03 -8.397261962890625000e+02 -8.203125000000000000e-01 -1.405639648437500000e+00
2.491989746093750000e+03 -8.398596801757812500e+02 -8.105468750000000000e-01 -1.334838867187500000e+00
2.491927978515625000e+03 -8.399722900390625000e+02 -6.176757812500000000e-01 -1.126098632812500000e+00
2.491885009765625000e+03 -8.400396728515625000e+02 -4.296875000000000000e-01 -6.738281250000000000e-01
2.491852783203125000e+03 -8.400960083007812500e+02 -3.222656250000000000e-01 -5.633544921875000000e-01
2.491833496093750000e+03 -8.401167602539062500e+02 -1.928710937500000000e-01 -2.075195312500000000e-01
2.491827392578125000e+03 -8.401348266601562500e+02 -6.103515625000000000e-02 -1.806640625000000000e-01
2.491814941406250000e+03 -8.401461791992187500e+02 -1.245117187500000000e-01 -1.135253906250000000e-01
2.491816162109375000e+03 -8.401411132812500000e+02 1.220703125000000000e-02 5.065917968750000000e-02
2.491813964843750000e+03 -8.401417236328125000e+02 -2.197265625000000000e-02 -6.103515625000000000e-03
2.491812500000000000e+03 -8.401452026367187500e+02 -1.464843750000000000e-02 -3.479003906250000000e-02
2.491806640625000000e+03 -8.401609497070312500e+02 -5.859375000000000000e-02 -1.574707031250000000e-01
2.491816894531250000e+03 -8.401365966796875000e+02 1.025390625000000000e-01 2.435302734375000000e-01
2.491810791015625000e+03 -8.401512451171875000e+02 -6.103515625000000000e-02 -1.464843750000000000e-01
2.491802734375000000e+03 -8.401618041992187500e+02 -8.056640625000000000e-02 -1.055908203125000000e-01
2.491806640625000000e+03 -8.401512451171875000e+02 3.906250000000000000e-02 1.055908203125000000e-01
2.491812500000000000e+03 -8.401432495117187500e+02 5.859375000000000000e-02 7.995605468750000000e-02
2.491813476562500000e+03 -8.401455078125000000e+02 9.765625000000000000e-03 -2.258300781250000000e-02
2.491817382812500000e+03 -8.401368408203125000e+02 3.906250000000000000e-02 8.666992187500000000e-02
2.491808105468750000e+03 -8.401476440429687500e+02 -9.277343750000000000e-02 -1.080322265625000000e-01
2.491810058593750000e+03 -8.401409301757812500e+02 1.953125000000000000e-02 6.713867187500000000e-02
2.491810302734375000e+03 -8.401360473632812500e+02 2.441406250000000000e-03 4.882812500000000000e-02
2.491808837890625000e+03 -8.401464233398437500e+02 -1.464843750000000000e-02 -1.037597656250000000e-01
2.491814697265625000e+03 -8.401325683593750000e+02 5.859375000000000000e-02 1.385498046875000000e-01
2.491813232421875000e+03 -8.401433105468750000e+02 -1.464843750000000000e-02 -1.074218750000000000e-01
2.491814941406250000e+03 -8.401423339843750000e+02 1.708984375000000000e-02 9.765625000000000000e-03
2.491813720703125000e+03 -8.401336059570312500e+02 -1.220703125000000000e-02 8.728027343750000000e-02
2.491810302734375000e+03 -8.401347045898437500e+02 -3.417968750000000000e-02 -1.098632812500000000e-02
2.491810058593750000e+03 -8.401419067382812500e+02 -2.441406250000000000e-03 -7.202148437500000000e-02
2.491812744140625000e+03 -8.401312866210937500e+02 2.685546875000000000e-02 1.062011718750000000e-01
2.491814453125000000e+03 -8.401318969726562500e+02 1.708984375000000000e-02 -6.103515625000000000e-03
2.491812988281250000e+03 -8.401411132812500000e+02 -1.464843750000000000e-02 -9.216308593750000000e-02
2.491810791015625000e+03 -8.401379394531250000e+02 -2.197265625000000000e-02 3.173828125000000000e-02
