2.550416992187500000e+03 -8.126831054687500000e+02 7.476293182373046875e+01 7.700894959270954132e-03 9.999479651451110840e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550421142578125000e+03 -8.121849975585937500e+02 7.475959777832031250e+01 8.250080049037933350e-03 9.999435544013977051e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550425537109375000e+03 -8.116869506835937500e+02 7.475626373291015625e+01 8.748196065425872803e-03 9.999393224716186523e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550429931640625000e+03 -8.111888427734375000e+02 7.475292968750000000e+01 9.195248596370220184e-03 9.999353289604187012e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550434814453125000e+03 -8.106907348632812500e+02 7.474959564208984375e+01 9.591225534677505493e-03 9.999316334724426270e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550439697265625000e+03 -8.101926879882812500e+02 7.474626159667968750e+01 9.936138056218624115e-03 9.999282360076904297e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550444824218750000e+03 -8.096945800781250000e+02 7.474293518066406250e+01 1.022998243570327759e-02 9.999252557754516602e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550449951171875000e+03 -8.091965332031250000e+02 7.473960113525390625e+01 1.047276239842176437e-02 9.999227523803710938e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550455322265625000e+03 -8.086984252929687500e+02 7.473626708984375000e+01 1.066447328776121140e-02 9.999207258224487305e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550460693359375000e+03 -8.082003784179687500e+02 7.473293304443359375e+01 1.080511789768934250e-02 9.999192357063293457e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550466064453125000e+03 -8.077022705078125000e+02 7.472959899902343750e+01 1.089469622820615768e-02 9.999182820320129395e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550471679687500000e+03 -8.072042236328125000e+02 7.472626495361328125e+01 1.093320734798908234e-02 9.999178647994995117e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550477050781250000e+03 -8.067061157226562500e+02 7.472293090820312500e+01 1.092065870761871338e-02 9.999179840087890625e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550482421875000000e+03 -8.062080688476562500e+02 7.471959686279296875e+01 1.085703633725643158e-02 9.999186396598815918e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550487792968750000e+03 -8.057099609375000000e+02 7.471626281738281250e+01 1.074235234409570694e-02 9.999198913574218750e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550493164062500000e+03 -8.052119140625000000e+02 7.471292877197265625e+01 1.057660207152366638e-02 9.999216794967651367e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550498291015625000e+03 -8.047138061523437500e+02 7.470959472656250000e+01 1.035978272557258606e-02 9.999239444732666016e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550503173828125000e+03 -8.042156982421875000e+02 7.470626831054687500e+01 1.009189989417791367e-02 9.999266862869262695e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550508056640625000e+03 -8.037176513671875000e+02 7.470293426513671875e+01 9.772947058081626892e-03 9.999298453330993652e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550512939453125000e+03 -8.032195434570312500e+02 7.469960021972656250e+01 9.402929805219173431e-03 9.999334216117858887e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550517333984375000e+03 -8.027214355468750000e+02 7.469626617431640625e+01 8.981841616332530975e-03 9.999372959136962891e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550521484375000000e+03 -8.022233886718750000e+02 7.469293212890625000e+01 8.509685285389423370e-03 9.999414086341857910e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550525390625000000e+03 -8.017252807617187500e+02 7.468959808349609375e+01 7.986458949744701385e-03 9.999457001686096191e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550529296875000000e+03 -8.012271728515625000e+02 7.468626403808593750e+01 7.412165403366088867e-03 9.999501109123229980e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550532470703125000e+03 -8.007290649414062500e+02 7.468292999267578125e+01 6.786799058318138123e-03 9.999545812606811523e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550535644531250000e+03 -8.002310180664062500e+02 7.467959594726562500e+01 6.110364571213722229e-03 9.999589323997497559e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550538330078125000e+03 -7.997329101562500000e+02 7.467626190185546875e+01 5.382857751101255417e-03 9.999631047248840332e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550540527343750000e+03 -7.992348022460937500e+02 7.467292785644531250e+01 4.604280460625886917e-03 9.999670386314392090e-01 -6.691843736916780472e-03 1.500000000000000000e+01
2.550542480468750000e+03 -7.987505493164062500e+02 7.466885375976562500e+01 3.806616878136992455e-03 9.999573826789855957e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550543945312500000e+03 -7.982663574218750000e+02 7.466477966308593750e+01 3.071879968047142029e-03 9.999598860740661621e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550545166015625000e+03 -7.977821044921875000e+02 7.466070556640625000e+01 2.408924978226423264e-03 9.999617338180541992e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550545898437500000e+03 -7.972979125976562500e+02 7.465663146972656250e+01 1.817752374336123466e-03 9.999629259109497070e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550546630859375000e+03 -7.968136596679687500e+02 7.465255737304687500e+01 1.298364484682679176e-03 9.999637603759765625e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550547119140625000e+03 -7.963294677734375000e+02 7.464848327636718750e+01 8.507613674737513065e-04 9.999642372131347656e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550547363281250000e+03 -7.958452148437500000e+02 7.464440917968750000e+01 4.749378131236881018e-04 9.999644756317138672e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550547363281250000e+03 -7.953609619140625000e+02 7.464033508300781250e+01 1.709016360109671950e-04 9.999645948410034180e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550547363281250000e+03 -7.948767700195312500e+02 7.463626861572265625e+01 -6.134977593319490552e-05 9.999645948410034180e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550547119140625000e+03 -7.943925170898437500e+02 7.463219451904296875e+01 -2.218190056737512350e-04 9.999645948410034180e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550547119140625000e+03 -7.939083251953125000e+02 7.462812042236328125e+01 -3.105034993495792150e-04 9.999645352363586426e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550546875000000000e+03 -7.934240722656250000e+02 7.462404632568359375e+01 -3.274057817179709673e-04 9.999645352363586426e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550546875000000000e+03 -7.929398803710937500e+02 7.461997222900390625e+01 -2.725207305047661066e-04 9.999645948410034180e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550546630859375000e+03 -7.924556274414062500e+02 7.461589813232421875e+01 -1.458508922951295972e-04 9.999645948410034180e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550546630859375000e+03 -7.919713745117187500e+02 7.461182403564453125e+01 5.259851241135038435e-05 9.999645948410034180e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550546875000000000e+03 -7.914871826171875000e+02 7.460774993896484375e+01 3.228352870792150497e-04 9.999645352363586426e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550547119140625000e+03 -7.910029296875000000e+02 7.460367584228515625e+01 6.648542475886642933e-04 9.999644160270690918e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550547607421875000e+03 -7.905187377929687500e+02 7.459960174560546875e+01 1.078657922334969044e-03 9.999639987945556641e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550548583984375000e+03 -7.900344848632812500e+02 7.459552764892578125e+01 1.564246369525790215e-03 9.999634027481079102e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550549560546875000e+03 -7.895502929687500000e+02 7.459145355224609375e+01 2.121619647368788719e-03 9.999623298645019531e-01 -8.413271047174930573e-03 1.500000000000000000e+01
2.550550781250000000e+03 -7.890660400390625000e+02 7.458737945556640625e+01 2.750772517174482346e-03 9.999608397483825684e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550552490234375000e+03 -7.885818481445312500e+02 7.458330535888671875e+01 3.451710101217031479e-03 9.999586343765258789e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550554443359375000e+03 -7.880975952148437500e+02 7.457923126220703125e+01 4.224427510052919388e-03 9.999557137489318848e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550556884765625000e+03 -7.876134033203125000e+02 7.457515716552734375e+01 5.068929400295019150e-03 9.999517798423767090e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550559814453125000e+03 -7.871291503906250000e+02 7.457108306884765625e+01 5.985205527395009995e-03 9.999467134475708008e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550563232421875000e+03 -7.866449584960937500e+02 7.456700897216796875e+01 6.973264273256063461e-03 9.999402761459350586e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550567138671875000e+03 -7.861607055664062500e+02 7.456293487548828125e+01 8.033094927668571472e-03 9.999323487281799316e-01 -8.413271978497505188e-03 1.500000000000000000e+01
2.550571777343750000e+03 -7.856621093750000000e+02 7.455848693847656250e+01 9.157866239547729492e-03 9.999183416366577148e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550576904296875000e+03 -7.851634521484375000e+02 7.455403900146484375e+01 1.025295071303844452e-02 9.999077320098876953e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550582519531250000e+03 -7.846647949218750000e+02 7.454959869384765625e+01 1.127776503562927246e-02 9.998967051506042480e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550588623046875000e+03 -7.841661376953125000e+02 7.454515075683593750e+01 1.223229989409446716e-02 9.998854398727416992e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550595214843750000e+03 -7.836675415039062500e+02 7.454071044921875000e+01 1.311656460165977478e-02 9.998742341995239258e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550602050781250000e+03 -7.831688842773437500e+02 7.453626251220703125e+01 1.393055729568004608e-02 9.998632669448852539e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550609375000000000e+03 -7.826702880859375000e+02 7.453182220458984375e+01 1.467428170144557953e-02 9.998525977134704590e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550616943359375000e+03 -7.821716308593750000e+02 7.452737426757812500e+01 1.534773502498865128e-02 9.998425245285034180e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550625000000000000e+03 -7.816730346679687500e+02 7.452293395996093750e+01 1.595092751085758209e-02 9.998330473899841309e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550633300781250000e+03 -7.811744384765625000e+02 7.451848602294921875e+01 1.648385077714920044e-02 9.998244047164916992e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550641601562500000e+03 -7.806758422851562500e+02 7.451404571533203125e+01 1.694651506841182709e-02 9.998166561126708984e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550650390625000000e+03 -7.801772460937500000e+02 7.450959777832031250e+01 1.733891852200031281e-02 9.998099207878112793e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550659179687500000e+03 -7.796786499023437500e+02 7.450515747070312500e+01 1.766106113791465759e-02 9.998043179512023926e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550667968750000000e+03 -7.791800537109375000e+02 7.450070953369140625e+01 1.791294664144515991e-02 9.997998476028442383e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550677001953125000e+03 -7.786814575195312500e+02 7.449626159667968750e+01 1.809457689523696899e-02 9.997965693473815918e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550686035156250000e+03 -7.781828613281250000e+02 7.449182128906250000e+01 1.820594444870948792e-02 9.997945427894592285e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550695312500000000e+03 -7.776842651367187500e+02 7.448737335205078125e+01 1.824706047773361206e-02 9.997937679290771484e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550704345703125000e+03 -7.771856689453125000e+02 7.448293304443359375e+01 1.821791753172874451e-02 9.997943043708801270e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550713378906250000e+03 -7.766870727539062500e+02 7.447848510742187500e+01 1.811852306127548218e-02 9.997961521148681641e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550722412109375000e+03 -7.761884765625000000e+02 7.447404479980468750e+01 1.794886589050292969e-02 9.997991919517517090e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550731201171875000e+03 -7.756898803710937500e+02 7.446959686279296875e+01 1.770895346999168396e-02 9.998034834861755371e-01 -8.912152610719203949e-03 1.500000000000000000e+01
2.550739746093750000e+03 -7.751912841796875000e+02 7.446515655517578125e+01 1.739878579974174500e-02 9.998089075088500977e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550748291015625000e+03 -7.746926879882812500e+02 7.446070861816406250e+01 1.701835356652736664e-02 9.998154640197753906e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550756591796875000e+03 -7.741940917968750000e+02 7.445626831054687500e+01 1.656766794621944427e-02 9.998230338096618652e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550764648437500000e+03 -7.736954956054687500e+02 7.445182037353515625e+01 1.604671590030193329e-02 9.998314976692199707e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550772216796875000e+03 -7.731968383789062500e+02 7.444737243652343750e+01 1.545550022274255753e-02 9.998408555984497070e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550779541015625000e+03 -7.726982421875000000e+02 7.444293212890625000e+01 1.479401905089616776e-02 9.998508691787719727e-01 -8.912153542041778564e-03 1.500000000000000000e+01
2.550786621093750000e+03 -7.722084960937500000e+02 7.443924713134765625e+01 1.408307068049907684e-02 9.998725652694702148e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550793212890625000e+03 -7.717186889648437500e+02 7.443556213378906250e+01 1.337885856628417969e-02 9.998822212219238281e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550799316406250000e+03 -7.712289428710937500e+02 7.443187713623046875e+01 1.268917229026556015e-02 9.998912215232849121e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550805175781250000e+03 -7.707391967773437500e+02 7.442819213867187500e+01 1.201401278376579285e-02 9.998995661735534668e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550810791015625000e+03 -7.702493896484375000e+02 7.442450714111328125e+01 1.135338749736547470e-02 9.999072551727294922e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550815917968750000e+03 -7.697596435546875000e+02 7.442082977294921875e+01 1.070728525519371033e-02 9.999144077301025391e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550821044921875000e+03 -7.692698364257812500e+02 7.441714477539062500e+01 1.007572095841169357e-02 9.999209642410278320e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550825683593750000e+03 -7.687800903320312500e+02 7.441345977783203125e+01 9.458682499825954437e-03 9.999269843101501465e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550829833984375000e+03 -7.682902832031250000e+02 7.440977478027343750e+01 8.856175467371940613e-03 9.999324679374694824e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550833984375000000e+03 -7.678004760742187500e+02 7.440608978271484375e+01 8.268202655017375946e-03 9.999375343322753906e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550837646484375000e+03 -7.673106689453125000e+02 7.440240478515625000e+01 7.694761268794536591e-03 9.999421238899230957e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550841308593750000e+03 -7.668209228515625000e+02 7.439871978759765625e+01 7.135854568332433701e-03 9.999462366104125977e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550844482421875000e+03 -7.663311157226562500e+02 7.439503479003906250e+01 6.591478828340768814e-03 9.999499917030334473e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550847412109375000e+03 -7.658413085937500000e+02 7.439134979248046875e+01 6.061637774109840393e-03 9.999533295631408691e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550850097656250000e+03 -7.653515014648437500e+02 7.438766479492187500e+01 5.546328146010637283e-03 9.999563097953796387e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550852539062500000e+03 -7.648616943359375000e+02 7.438398742675781250e+01 5.045555066317319870e-03 9.999589920043945312e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550854736328125000e+03 -7.643718872070312500e+02 7.438030242919921875e+01 4.559316206723451614e-03 9.999613165855407715e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550856933593750000e+03 -7.638820800781250000e+02 7.437661743164062500e+01 4.087608773261308670e-03 9.999633431434631348e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550858642578125000e+03 -7.633923339843750000e+02 7.437293243408203125e+01 3.630440915003418922e-03 9.999651312828063965e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550860107421875000e+03 -7.629025268554687500e+02 7.436924743652343750e+01 3.187804482877254486e-03 9.999666213989257812e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550861572265625000e+03 -7.624127197265625000e+02 7.436556243896484375e+01 2.759704831987619400e-03 9.999679327011108398e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550862792968750000e+03 -7.619229125976562500e+02 7.436187744140625000e+01 2.346136840060353279e-03 9.999689459800720215e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550863769531250000e+03 -7.614331054687500000e+02 7.435819244384765625e+01 1.947110518813133240e-03 9.999698400497436523e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550864501953125000e+03 -7.609432983398437500e+02 7.435450744628906250e+01 1.562613295391201973e-03 9.999704957008361816e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550864990234375000e+03 -7.604534912109375000e+02 7.435082244873046875e+01 1.192655297927558422e-03 9.999709725379943848e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550865478515625000e+03 -7.599636840820312500e+02 7.434714508056640625e+01 8.372289594262838364e-04 9.999713897705078125e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550865722656250000e+03 -7.594738769531250000e+02 7.434346008300781250e+01 4.963444080203771591e-04 9.999715685844421387e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550865722656250000e+03 -7.589840698242187500e+02 7.433977508544921875e+01 1.699888816801831126e-04 9.999716877937316895e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550865722656250000e+03 -7.584942626953125000e+02 7.433609008789062500e+01 -1.418247993569821119e-04 9.999716877937316895e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550865478515625000e+03 -7.580044555664062500e+02 7.433240509033203125e+01 -4.391094553284347057e-04 9.999716281890869141e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550864990234375000e+03 -7.575146484375000000e+02 7.432872009277343750e+01 -7.218522951006889343e-04 9.999714493751525879e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550864501953125000e+03 -7.570248413085937500e+02 7.432503509521484375e+01 -9.900635341182351112e-04 9.999712109565734863e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550864013671875000e+03 -7.565350341796875000e+02 7.432135009765625000e+01 -1.243735430762171745e-03 9.999709129333496094e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550863281250000000e+03 -7.560452270507812500e+02 7.431766510009765625e+01 -1.482875901274383068e-03 9.999706149101257324e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550862548828125000e+03 -7.555554199218750000e+02 7.431398773193359375e+01 -1.707476912997663021e-03 9.999702572822570801e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550861572265625000e+03 -7.550656127929687500e+02 7.431030273437500000e+01 -1.917543937452137470e-03 9.999698996543884277e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550860351562500000e+03 -7.545758056640625000e+02 7.430661773681640625e+01 -2.113074064254760742e-03 9.999694824218750000e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550859375000000000e+03 -7.540859985351562500e+02 7.430293273925781250e+01 -2.294070320203900337e-03 9.999690651893615723e-01 -7.521568331867456436e-03 1.500000000000000000e+01
2.550858154296875000e+03 -7.536006469726562500e+02 7.430126190185546875e+01 -2.452808665111660957e-03 9.999911189079284668e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550856933593750000e+03 -7.531152343750000000e+02 7.429959869384765625e+01 -2.561087952926754951e-03 9.999908208847045898e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550855712890625000e+03 -7.526298828125000000e+02 7.429792785644531250e+01 -2.612683456391096115e-03 9.999907016754150391e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550854492187500000e+03 -7.521444702148437500e+02 7.429626464843750000e+01 -2.607592381536960602e-03 9.999907016754150391e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550853027343750000e+03 -7.516590576171875000e+02 7.429460144042968750e+01 -2.545822411775588989e-03 9.999908804893493652e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550852050781250000e+03 -7.511737060546875000e+02 7.429293060302734375e+01 -2.427366096526384354e-03 9.999911785125732422e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550850830078125000e+03 -7.506882934570312500e+02 7.429126739501953125e+01 -2.252228092402219772e-03 9.999915957450866699e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550849853515625000e+03 -7.502029418945312500e+02 7.428959655761718750e+01 -2.020403742790222168e-03 9.999920725822448730e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550849121093750000e+03 -7.497175292968750000e+02 7.428793334960937500e+01 -1.731900498270988464e-03 9.999926090240478516e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550848388671875000e+03 -7.492321777343750000e+02 7.428626251220703125e+01 -1.386708230711519718e-03 9.999931454658508301e-01 -3.433659439906477928e-03 1.500000000000000000e+01
2.550847900390625000e+03 -7.487467651367187500e+02 7.428459930419921875e+01 -9.848370682448148727e-04 9.999936223030090332e-01 -3.433659672737121582e-03 1.500000000000000000e+01
2.550847656250000000e+03 -7.482613525390625000e+02 7.428292846679687500e+01 -5.262793274596333504e-04 9.999939799308776855e-01 -3.433659672737121582e-03 1.500000000000000000e+01
